TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,PRES_NOTE,TEST_SEX
3,포항,노인,일반,75,인바디,1등급,20201210,"준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,어깨 뒤쪽 스트레칭,아래 팔 스트레칭,엉덩이 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,허리 스트레칭,배 스트레칭,옆구리 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭 / 본운동:앉아서 밴드 잡고 몸통 돌리기,밴드 걸고 누워서 다리 들어올리기,밴드 걸고 앉아서 발등 굽힘,밴드 걸고 옆으로 누워 다리 올리기,의자 앉아 다리로 짐볼 쥐기,밴드 머리 뒤로 들어올리기,벽에서 팔굽혀 펴기,의자에 앉아 볼 돌리기,의자에 앉아 등 굽혔다 펴기,물속에서 걷기,아쿠아로빅 운동 프로그램 루틴,전신 틀어 손벽 마주치기,몸통 비틀기,가슴/어깨 스트레칭,회전근개 스트레칭,엉덩이 스트레칭2,발가락 폄근 스트레칭,비복근 스트레칭,고관절 스트레칭,의자 잡고 서기,의자 잡고 측면으로 한발 들기,의자 잡고 후방으로 한발 뻗어 들기,의자 이용 중심 잡기 루틴 운동,짐볼 앉아 상체 숙이기,짐볼 앉아 한발 내딛기,앞뒤로 한발씩 걷기,의자 이용하기,머리 위로 공 넘기기,사다리 걷기 / 마무리운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,어깨 뒤쪽 스트레칭,아래 팔 스트레칭,엉덩이 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,허리 스트레칭,배 스트레칭,옆구리 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭",M
1,원주,성인,일반,60,인바디,참가증,20201210,"준비운동:깍지 끼고 상체 숙이기,목 스트레칭,등/어깨 뒤쪽 스트레칭,어깨 뒤쪽 스트레칭,아래 팔 스트레칭 / 본운동:몸통 들어올리기,소파를 이용한 윗몸올리기,엎드려 버티기,옆으로 누워 버티기,네발기기 자세로 팔 다리 들기,엎드려서 팔 다리 들기 / 마무리운동:깍지 끼고 상체 숙이기,목 스트레칭,등/어깨 뒤쪽 스트레칭,아래 팔 스트레칭,넙다리 안쪽 스트레칭,허리 스트레칭",F
3,포항,노인,일반,77,인바디,2등급,20201210,"준비운동:내전근 스트레칭,대퇴사두근 스트레칭,몸통 앞으로 굽혀 걷기,엉덩이 스트레칭,허리 스트레칭,등/어깨 뒤쪽 스트레칭 / 본운동:물속에서 걷기,고정식 자전거 타기,고정식 트레드밀에서 걷기,스텝박스 / 마무리운동:넙다리 앞쪽 스트레칭,몸통 앞으로 굽혀 걷기,허리 스트레칭,골반 스트레칭2,등/어깨 뒤쪽 스트레칭,목 스트레칭",M
1,연제,성인,출장,28,관리자,참가증,20201208,"준비운동:스텝퍼 뛰어서 오르내리기 / 본운동:덤벨 옆으로 들어올리기,윗몸 말아 올리기,엎드려서 다리 차올리기,탄력밴드 어깨 가쪽 돌림 ,서서 탄력밴드 당겨내리기/올리기,뒤로 팔굽혀펴기,허리 굽혀 팔 뒤로 들기,물병 옆으로 들어올리기,팔꿈치 굽히기 / 마무리운동:전신 루틴 스트레칭,작은 공을 이용한 동적 루틴 스트레칭 ",M
2,KSPO광주,성인,일반,32,,2등급,20201209,"준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭,허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭 ",M
1,서구(대전),노인,일반,70,관리자,2등급,20201209,"준비운동:전신 루틴 스트레칭 / 본운동:윗몸올리기 ,누워서 엉덩이 들어올리기,엎드려 양팔 및 다리 들어올리기,의자에 앉아 등 굽혔다 펴기,의자 앞에서 앉았다 일어서기,벽에서 팔굽혀 펴기,서서 상체 일으키기,몸통 들어올리기,고정식 트레드밀에서 걷기,고정식 자전거 타기 / 마무리운동:전신 루틴 스트레칭",F
1,연제,성인,출장,26,관리자,참가증,20201208,"준비운동:유산소 운동 전 동적 루틴 스트레칭,트레드밀에서 걷기 / 본운동:달리기,계단 뛰어 오르기,스텝퍼 뛰어서 오르내리기,스텝퍼 옆으로 뛰어넘기,버피운동 / 마무리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
1,연제,성인,출장,30,관리자,참가증,20201208,"준비운동:트레드밀에서 걷기,계단 뛰어 오르기 / 본운동:엎드려서 다리 차올리기,의자 앞에서 앉았다 일어서기,엎드려 버티기,누워서 엉덩이 들어올리기,네발기기 자세로 팔 다리 들기,서서 탄력밴드 당겨내리기/올리기,허리 굽혀 팔 뒤로 들기,한발 앞으로 내밀고 앉았다 일어서기,서서 다리 뒤로 차기,누워서 배가로근 수축 II / 마무리운동:전신 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
1,연제,성인,출장,26,관리자,참가증,20201208,"준비운동:유산소 운동 전 동적 루틴 스트레칭,트레드밀에서 걷기 / 본운동:달리기,계단 뛰어 오르기,스텝퍼 뛰어서 오르내리기,스텝퍼 옆으로 뛰어넘기,버피운동 / 마무리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
2,KSPO광주(출장),성인,일반,20,관리자,3등급,20201208,"준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭 / 본운동:의자에 앉아 다리 뻗어 올리기,탄력밴드 어깨 가쪽 돌림 ,짐볼에 다리 올리고 좌우로 움직이기,네발기기 자세로 팔 다리 들기,누워서 엉덩이 들어올리기,의자 앞에서 앉았다 일어서기 / 마무리운동:자가근막이완술 루틴 스트레칭",F
1,연제,성인,출장,30,관리자,2등급,20201208,"준비운동:유산소 운동 전 동적 루틴 스트레칭,트레드밀에서 걷기 / 본운동:달리기,계단 뛰어 오르기,스텝퍼 뛰어서 오르내리기,스텝퍼 옆으로 뛰어넘기,버피운동 / 마무리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
1,구미,청소년,출장,18,관리자,참가증,20201210,본운동:요가 및 필라테스  루틴프로그램,M
2,포항,노인,일반,75,인바디,2등급,20201210,"준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,어깨 뒤쪽 스트레칭,아래 팔 스트레칭,엉덩이 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,허리 스트레칭,배 스트레칭,옆구리 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭 / 본운동:앉아서 팔꿈치 굽히기,짐볼 이용해 앉았다 일어서기,공 잡고 들어올리기,목봉잡고 앉았다 일어나기,엎드려 뒤로 다리 올리기,몸통 들어올리기,플렉스 바 비틀기,누워서 공 뒤로 내리고 당기기,짐볼에서 윗몸 일으키기,다리로 짐볼 들어올리기,엎드려 양팔 및 다리 들어올리기,아쿠아로빅 운동 프로그램 루틴,수영,스텝박스 오르내리기 ,목 돌림 스트레칭,회전근개 스트레칭,골반 스트레칭,몸통 비틀기,몸 앞으로 굽히기,비복근 스트레칭,양발 나란히 서기,의자 이용 중심 잡기 루틴 운동,앞뒤로 한발씩 걷기,의자 앉아 공 밀기,성화봉송",M
1,구미,성인,출장,19,관리자,참가증,20201210,"본운동:윗몸올리기 ,소파를 이용한 윗몸올리기,엎드려 버티기,누워서 다리 들어올리기 / 마무리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
4,목포,노인,일반,77,관리자,3등급,20201210,"준비운동:윗몸 일으키기,손 뻗어 윗몸 일으키기,다리 뻗어 올리기,걷기,조깅,수영,바운딩 운동  루틴프로그램,한발 들기,의자 잡고 서기,의자 잡고 한발 들기,의자 잡고 측면으로 한발 들기",M
1,증평,성인,일반,23,관리자,참가증,20201210,"준비운동:실내 자전거타기,트레드밀에서 걷기,걷기 / 본운동:배스트레칭,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,윗몸올리기 ,엎드려 버티기,누워서 다리 들어올리기,팔굽혀펴기,누워서 엉덩이 들어올리기,엎드려서 팔 다리 들기,물병 옆으로 들어올리기,팔꿈치 굽히기,앉았다 일어서기,의자 앞에서 앉았다 일어서기,한발 앞으로 내밀고 앉았다 일어서기 / 마무리운동:걷기,목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭",F
1,서구(대전),성인,일반,24,관리자,참가증,20201210,"준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸올리기 ,누워서 엉덩이 들어올리기,엎드려 버티기,서서 상체 일으키기,앉아서 밀기,앉아서 당겨 내리기,앉아서 다리 밀기,앉아서 다리 펴기,실내 자전거타기,트레드밀에서 걷기 / 마무리운동:전신 루틴 스트레칭",M
1,구미,성인,출장,19,관리자,참가증,20201210,"본운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
1,경산,성인,일반,23,관리자,3등급,20201210,"준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:바운딩 운동  루틴프로그램,박스 운동  루틴프로그램 / 마무리운동:전신 루틴 스트레칭,하지 루틴 스트레칭2",M
1,KSPO광주(출장),성인,일반,19,,참가증,20201207,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,좌식생활자를 위한 동적 루틴 스트레칭 ,대퇴이두근 스트레칭,양발 벌려 무릎 밀어내기,온 몸 뻗어주기 / 마무리운동:정적 스트레칭  루틴프로그램",F
1,경산,성인,일반,23,,3등급,20201210,"준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:사다리 운동  루틴프로그램,콘운동  루틴프로그램 / 마무리운동:정적 스트레칭  루틴프로그램",M
3,구미,성인,일반,22,관리자,3등급,20201207,"본운동:달리기,실내 자전거타기,줄넘기,계단 올라갔다 내려오기,앉아서 당겨 내리기,앉아서 밀기,덤벨 옆으로 들어올리기,윗몸 말아 올리기",F
2,성남,성인,일반,61,관리자,3등급,20201207,"준비운동:전신 루틴 스트레칭,트레드밀에서 걷기 / 본운동:앉았다 일어서기,윗몸올리기 ,엎드려 버티기,누워서 다리 들어올리기,네발기기 자세로 팔 다리 들기,네발기기 자세에서 다리 위로 뻗어올리기,팔굽혀펴기,한발 앞으로 내밀고 앉았다 일어서기 / 마무리운동:트레드밀에서 걷기,자가근막이완술 루틴 스트레칭",M
2,진천,성인,일반,21,관리자,1등급,20201207,"준비운동:서서 발목 누르기,대퇴사두근 스트레칭,엉덩이 스트레칭2,가슴/어깨 앞쪽 스트레칭,등/어깨 뒤쪽 스트레칭,목 스트레칭 / 본운동:버피 테스트,앉았다 일어서며 팔 들어올리기,팔 들어 올리며 런지,앉았다 일어서기,다리로 짐볼 들어올리기,팔꿈치 굽히기,허리 굽혀 팔 뒤로 들기 / 마무리운동:걷기,달리기",F
4,제주,청소년,일반,17,관리자,참가증,20201207,"준비운동:상지 루틴 스트레칭,하지 루틴 스트레칭1 / 본운동:달리기,걷기,계단 올라갔다 내려오기 / 마무리운동:걷기,전신 루틴 스트레칭",F
6,포항,성인,일반,23,인바디,1등급,20201207,"준비운동:작은 공을 이용한 동적 루틴 스트레칭 ,유산소 운동 전 동적 루틴 스트레칭,짐볼을 이용한 동적 루틴 스트레칭 / 본운동:트레드밀에서 걷기,실내 자전거타기,달리기,수영 / 마무리운동:하지 루틴 스트레칭1,엉덩이 스트레칭,상지 루틴 스트레칭,목 스트레칭,전신 루틴 스트레칭",F
4,광주,성인,일반,19,관리자,2등급,20201207,"준비운동:자가근막이완술 루틴 스트레칭 / 본운동:팔굽혀 펴기,턱걸이,바벨 끌어당기기,매달려서 다리 들기 / 마무리운동:상지 루틴 스트레칭,동적 스트레칭 루틴프로그램",M
2,남구(울산),성인,일반,56,관리자,참가증,20201207,"본운동:앉아서 위로 밀기,턱걸이,바벨 끌어당기기,허리 굽혀 덤벨 들기,바벨 들어 팔꿈치 굽히기,덤벨 옆으로 들어올리기,뒤로 팔굽혀펴기,손목 펴기/굽히기",M
1,계룡,청소년,일반,18,관리자,참가증,20201207,"준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸올리기 ,엎드려 버티기,옆으로 누워 버티기,누워서 엉덩이 들어올리기,한발 앞으로 내밀고 앉았다 일어서기,앉았다 일어서기,앉아서 다리 밀기,앉아서 다리 펴기,허리 굽혀 팔 뒤로 들기,물병 옆으로 들어올리기,팔꿈치 굽히기,달리기,실내 자전거타기 / 마무리운동:전신 루틴 스트레칭,자가근막이완술 루틴 스트레칭,하지 루틴 스트레칭2,등/어깨 뒤쪽 스트레칭",F
4,안동,성인,일반,62,관리자,2등급,20201207,"본운동:달리기,실외 자전거타기,트레드밀에서 걷기,줄넘기,계단 뛰어 오르기",F
3,고양,성인,일반,23,관리자,2등급,20201207,"준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:앉았다 일어서기,달리기 / 마무리운동:상지 루틴 스트레칭",F
2,강릉,성인,일반,25,관리자,참가증,20201210,"본운동:서서 상체 일으키기,앉았다 일어서기,윗몸올리기 ,엎드려 버티기,누워서 하늘 자전거,누워서 엉덩이 들어올리기,네발기기 자세로 팔 다리 들기,네발기기 자세에서 다리 위로 뻗어올리기,팔굽혀펴기",M
1,구미,성인,출장,19,관리자,3등급,20201210,"본운동:앉아서 당겨 내리기,앉아서 밀기,바벨들어올리기,앉았다 일어서기,스텝퍼 뛰어서 오르내리기,스텝퍼 뛰어서 넘어가기,사다리 옆으로 발 옮기기,버피운동 / 마무리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
4,계룡,성인,일반,20,관리자,2등급,20201210,"준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:앉았다 일어서기,한발 앞으로 내밀고 앉았다 일어서기,턱걸이,서서 상체 일으키기,팔굽혀펴기,몸통 옆으로 굽히기,윗몸올리기 ,엎드려 버티기,서서 균형잡기,누워서 하늘 자전거,달리기,줄넘기,실외 자전거타기,실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기,수영 / 마무리운동:하지 루틴 스트레칭2,전신 루틴 스트레칭,자가근막이완술 루틴 스트레칭",F
1,안산,성인,일반,30,관리자,2등급,20201210,"준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:앉았다 일어서면서 점프하기,버피운동,스텝퍼 뛰어서 오르내리기,스텝퍼 뛰어서 넘어가기,스텝퍼 옆으로 뛰어넘기,사다리 안팎 뛰기,사다리 좌우 뛰기,계단 두발 뛰기,계단 한발 뛰기 / 마무리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭",F
1,구미,성인,출장,19,관리자,참가증,20201210,"본운동:앉아서 당겨 내리기,앉아서 밀기,바벨들어올리기,앉았다 일어서기,소파를 이용한 윗몸올리기,엎드려 버티기,누워서 다리 들어올리기,팔굽혀펴기,달리기,실내 자전거타기,계단 올라갔다 내려오기,수영 / 마무리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
4,청주,성인,일반,23,관리자,1등급,20201210,"준비운동:목 스트레칭,가슴/어깨 앞쪽 스트레칭,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 본운동:줄넘기,수영,달리기,실내 자전거타기",M
5,진천,성인,일반,63,관리자,참가증,20201210,"본운동:달리기,실내 자전거타기,계단 올라갔다 내려오기,걷기,트레드밀에서 걷기",M
1,제주,청소년,일반,18,관리자,참가증,20201201,"준비운동:조깅,걷기 / 본운동:전신 루틴 스트레칭,넙다리 안쪽 스트레칭,넙다리 뒤쪽 스트레칭,옆구리 스트레칭,넙다리 앞쪽 스트레칭,엉덩이 스트레칭,배스트레칭,허리 스트레칭,목 스트레칭",F
2,경산,성인,출장,20,관리자,2등급,20201209,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:뛰어 내렸다가 바로 점프하기,무릎 높여 제자리 달리기,버피운동",F
3,KSPO아산,성인,일반,19,,참가증,20201219,"본운동:달리기,실외 자전거타기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기,수영",F
2,KSPO아산,성인,일반,24,,참가증,20201205,"본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭",F
3,제주,성인,일반,22,관리자,2등급,20201201,"준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:달리기,계단 올라갔다 내려오기,실내 자전거타기,트레드밀에서 걷기 / 마무리운동:전신 루틴 스트레칭",F
2,연제,성인,출장,25,관리자,참가증,20201208,"준비운동:스텝퍼 뛰어서 오르내리기 / 본운동:덤벨 옆으로 들어올리기,윗몸 말아 올리기,엎드려서 다리 차올리기,탄력밴드 어깨 가쪽 돌림 ,서서 탄력밴드 당겨내리기/올리기,뒤로 팔굽혀펴기,허리 굽혀 팔 뒤로 들기,물병 옆으로 들어올리기,팔꿈치 굽히기 / 마무리운동:전신 루틴 스트레칭,작은 공을 이용한 동적 루틴 스트레칭 ",M
1,남구(울산),성인,일반,56,관리자,2등급,20201207,준비운동:동적 스트레칭 루틴프로그램,F
1,경산,성인,일반,22,,참가증,20201210,"준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:사다리 운동  루틴프로그램,콘운동  루틴프로그램 / 마무리운동:정적 스트레칭  루틴프로그램",F
