TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX,ITEM_F001,ITEM_F002,ITEM_F003,ITEM_F004,ITEM_F005,ITEM_F006,ITEM_F007,ITEM_F008,ITEM_F009,ITEM_F010,ITEM_F011,ITEM_F012,ITEM_F013,ITEM_F014,ITEM_F015,ITEM_F016,ITEM_F017,ITEM_F018,ITEM_F019,ITEM_F020,ITEM_F021,ITEM_F022,ITEM_F023,ITEM_F024,ITEM_F025,ITEM_F026,ITEM_F027,ITEM_F028,ITEM_F029,ITEM_F030,ITEM_F031,ITEM_F032,ITEM_F033,ITEM_F034,ITEM_F035,ITEM_F036,ITEM_F037,ITEM_F038,ITEM_F039,ITEM_F040,ITEM_F041
1,KSPO송파,노인,일반,70,관리자,참가증,20180109,M,165.8,75.2,34.4,,83,135,29.5,30.2,,,,-15.9,,,,,,27.4,,,,,14,482,,7.28,28.25,40.1,,,,,,,,,,,,,
1,KSPO송파,노인,일반,70,관리자,3등급,20180109,M,161.8,62.3,27.5,,90,141,28.3,33,,,,0.0,,,,,,23.8,,,,,22,637,,5.22,20.72,52.9,,,,,,,,,,,,,
1,금천,성인,일반,42,관리자,2등급,20180109,F,163.6,51,17,68.3,80,120,23.9,25.5,,,,16.4,,,,,,19.1,26,,13.21,154,,,,,,50.0,,,87,118,141,,37.2,,,,,,
24,청주,노인,일반,72,인바디,1등급,20180109,F,148.2,51.86,36.8,78.7,67.0,134.0,24.4,26.5,,,,18.2,,,,,,23.6,,,,,30,630,,5.2,18.4,51.0,,,,,,,,,,47.8,46.6,,
1,KSPO송파,성인,일반,25,인바디,참가증,20180109,F,156.2,44.08,26.1,67.4,86.0,121.0,18.4,21.4,,,,7.6,,,,,,18.1,20,23,14.87,140.0,,,,,,48.5,,36.0,,,,,,,,,,,
4,순천,성인,일반,62,인바디,1등급,20180109,F,160.2,47.62,22.0,70.3,80.0,120.0,26.5,28.7,,,,21.5,,,,,,18.6,26,,13.46,134.0,,,,,,60.2,,,69,94,124,,35.7,,,,,,
5,세종,성인,출장,56,관리자,3등급,20180106,F,155.3,57.0,33.6,77.0,74,120,23.3,22.7,,,,13.4,,,,,,23.6,15,29,13.84,152,,,,,,40.8,,34.6,,,,,,,,,,,
1,세종,성인,출장,31,관리자,3등급,20180106,M,176.6,64.0,20.5,80.2,72,110,35.7,39.7,,,,10.4,,,,,,20.5,37,38,12.58,190,,,,,,62.0,,41.9,,,,,,,,,,,
5,세종,성인,출장,58,관리자,참가증,20180106,F,154.4,66.3,39.2,94.0,80,110,24.0,24.1,,,,20.3,,,,,,27.8,48,10,15.00,120,,,,,,36.3,,27.2,,,,,,,,,,,
1,세종,성인,출장,59,관리자,2등급,20180106,F,162.6,53.8,28.8,77.9,77,110,22.0,24.3,,,,26.7,,,,,,20.3,20,14,16.16,147,,,,,,45.1,,30.5,,,,,,,,,,,
1,원주,성인,일반,56,인바디,참가증,20180110,F,157.6,57.7,32.21503,80.5,60.0,100.0,20.7,23.5,,,,7.6,,,,,,23.2,0,6,14.5,119.0,,,,,,40.7,,27.4,,,,,,,,,,,
3,성동,노인,일반,86,관리자,3등급,20180110,F,147.4,42.5,27.2,84,70,134,18.3,19.5,,,,12.3,,,,,,19.6,,,,,14,,97,7.69,37.01,45.8,,,,,,,,,,,,,
1,노원,성인,일반,34,인바디,참가증,20180110,F,160.5,56.9,31.1,78.5,61.0,102.0,14.9,15.9,,,,20.1,,,,,,22.1,21,15,14.52,154.0,,,,,,27.9,,31.2,,,,,,,,,,,
5,전주,성인,일반,63,인바디,3등급,20180110,M,164.8,66.72,26.3,81.6,69.0,111.0,29.5,32.0,,,,3.0,,,,,,24.6,20,16,14.51,148.0,,,,,,47.9,,34.0,,,,,,,,,,,
1,강릉,성인,일반,40,인바디,참가증,20180110,F,157.4,56.12,34.8,81.3,65.0,109.0,25.0,27.5,,,,18.5,,,,,,22.7,7,27,13.46,138.0,,,,,,49.0,,34.7,,,,,,,,,,,
4,세종,성인,출장,59,관리자,참가증,20180106,F,158.8,55.7,35.9,80.9,66,104,22.9,27.4,,,,9.6,,,,,,22.1,10,10,15.60,95,,,,,,49.1,,28.9,,,,,,,,,,,
2,세종,성인,출장,41,관리자,참가증,20180106,F,159.0,56.5,33.8,79.9,81,118,25.7,22.7,,,,19.1,,,,,,22.3,17,17,13.07,138,,,,,,45.4,,31.7,,,,,,,,,,,
1,창원,성인,일반,23,관리자,참가증,20180110,F,162.6,58.9,27.3,79.3,50,95,18.9,20.6,,,,18.2,,,,,,22.3,15,16,14.84,136,,,,,,34.9,,31.7,,,,,,,,,,,
2,세종,성인,출장,35,관리자,참가증,20180106,M,172.4,97.1,35.5,112.2,88,136,24.6,26.0,,,,-0.2,,,,,,32.7,35,20,12.75,181,,,,,,26.7,,32.6,,,,,,,,,,,
1,제주,성인,일반,19,관리자,2등급,20180110,F,155.4,49.8,23.7,70.7,94,102,20.8,23.1,,,,26.8,,,,,,20.6,33,37,9.9,180,,,,,,46.3,,39.6,,,,,,,,,,,
1,제주,성인,일반,19,관리자,2등급,20180110,F,173.1,86.1,32.5,95.5,92,126,32.2,42.5,,,,18.1,,,,,,28.7,34,48,11.04,150,,,,,,49.3,,37.5,,,,,,,,,,,
2,세종,성인,출장,43,관리자,3등급,20180106,F,156.0,52.5,29.4,73.5,74,110,20.4,23.7,,,,12.7,,,,,,21.6,31,32,13.01,142,,,,,,45.1,,36.7,,,,,,,,,,,
1,세종,성인,출장,62,관리자,참가증,20180106,M,163.2,71.3,33.2,94.0,86,132,29.6,28.4,,,,15.2,,,,,,26.8,10,5,23.32,113,,,,,,41.5,,30.9,,,,,,,,,,,
3,청주,성인,일반,57,인바디,2등급,20180111,F,161.9,63.94,38.5,90.6,93.0,153.0,27.2,30.6,,,,20.6,,,,,,24.4,24,23,14.97,116.0,,,,,,47.8,,31.7,,,,,,,,49.8,49.6,,
1,마포,성인,일반,41,인바디,참가증,20180111,M,180.7,75.78,18.8,84.6,78.0,126.0,41.4,46.8,,,,19.0,,,,,,23.2,29,30,12.95,173.0,,,,,,61.7,,37.4,,,,,,,,,,,
1,오산,노인,출장,67,관리자,3등급,20180111,F,150.3,49.1,33.7,,76,129,18.4,18,,,,14,,,,,,21.7,,,,,19,,101,5.37,23.41,37.4,,,,,,,,,,,,,
17,청주,성인,일반,62,인바디,2등급,20180111,F,156.9,62.62,33.2,86.5,98.0,142.0,27.1,22.8,,,,17.8,,,,,,25.4,38,25,14.79,116.0,,,,,,43.2,,32.2,,,,,,,,51.4,51.3,,
1,강릉,성인,일반,43,인바디,3등급,20180112,F,160.9,56.68,39.2,78.5,69.0,115.0,24.5,28.6,,,,16.8,,,,,,21.9,19,20,13.71,170.0,,,,,,50.4,,32.4,,,,,,,,,,,
1,원주,노인,일반,78,인바디,2등급,20180112,F,150.5,44.3,18.30789,65.8,73.0,142.0,17.4,17.4,,,,12.0,,,,,,19.6,,,,,15,,118,6.56,25.16,39.2,,,,,,,,,,,,,
8,청주,노인,일반,75,인바디,2등급,20180112,M,170.5,72.24,29.0,91.6,79.0,130.0,37.4,37.7,,,,6.9,,,,,,24.9,,,,,25,695,,4.7,19.8,52.1,,,,,,,,,,51.3,50.8,,
3,창원,성인,일반,31,관리자,참가증,20180112,F,153,44,27.5,69.7,88,132,16.4,20.7,,,,9,,,,,,18.8,37,20,12.60,151,,,,,,47.0,,34.9,,,,,,,,,,,
12,마포,성인,일반,25,관리자,1등급,20180112,F,175,71.6,26,,80,120,30.7,34.5,,,,35.1,,,,,,23.4,54,43,9.97,211,,,,,,48.1,,38.1,,,,,,,,,,,
1,나주,성인,출장,21,관리자,3등급,20180112,M,170.5,70.2,18.6,79,80,116,39.8,44.3,,,,13.3,,,,,,24.1,46,51,11.6,180,,,,,,63.1,,45,,,,,,,,,,,
1,나주,성인,출장,19,관리자,3등급,20180112,M,169.5,73.4,18.3,80,66,121,41,46,,,,12,,,,,,25.5,43,56,10.9,245,,,,,,62.6,,45.9,,,,,,,,,,,
1,나주,성인,출장,25,관리자,참가증,20180112,M,176.1,67.6,14.4,78,80,114,3,34,,,,-2,,,,,,21.8,31,58,11.1,218,,,,,,50.2,,46.6,,,,,,,,,,,
1,나주,성인,출장,19,관리자,참가증,20180112,M,170.2,67.1,18.9,78,83,110,41.3,40.8,,,,20.5,,,,,,23.2,32,51,12.6,206,,,,,,61.5,,45.6,,,,,,,,,,,
1,나주,성인,출장,19,관리자,참가증,20180112,M,168.2,57.8,15.5,73,83,110,35,40,,,,11.8,,,,,,20.4,31,61,11.4,174,,,,,,69.2,,49.3,,,,,,,,,,,
1,나주,성인,출장,23,관리자,참가증,20180112,M,181.8,88.3,25.5,91,82,110,39.5,45,,,,0,,,,,,26.7,42,52,11.1,216,,,,,,50.9,,42.2,,,,,,,,,,,
1,나주,성인,출장,20,관리자,참가증,20180112,M,166.5,53.1,14.8,73,73,103,30.9,36.9,,,,6,,,,,,19.2,37,65,10.4,213,,,,,,69.4,,50.9,,,,,,,,,,,
1,노원,청소년,일반,13,관리자,참가증,20180115,F,155.9,45.9,28.5,65.9,83,111,16.9,17.7,,32,,5.3,22.13,0.365,69.170,8,69.538,18.9,,17,,,,,,,,38.5,,34.4,,,,,,,,,,,
3,마포,노인,출장,78,관리자,3등급,20180105,F,152.4,56.8,40.8,,68,128,19.4,20.4,,,,8,,,,,,24.5,,,,,22,,101,6.22,25.60,35.9,,,,,,,,,,,,,
1,순천,청소년,일반,18,인바디,3등급,20180105,F,168.5,60.18,25.1,80.5,78.0,120.0,26.1,32.2,,25,,19.8,19.8,0.446,55.0,6,55.276,21.2,,24,,,,,,,,53.5,,34.2,,,,,,,,,,,
4,청주,성인,일반,57,인바디,참가증,20180105,F,161.1,65.9,41.7,91.2,65.0,105.0,24.4,22.1,,,,5.5,,,,,,25.4,15,8,17.6,110.0,,,,,,37.0,,26.8,,,,,,,,50.5,50.5,,
1,안동,노인,출장,76,관리자,3등급,20180105,F,146.3,60.6,42.2,83.5,80,130,14.6,18.9,,,,18,,,,,,28.3,,,,,18,,120,6.80,15.52,31.1,,,,,,,,,,,,,
1,KSPO송파,청소년,출장,13,관리자,참가증,20180105,M,152,53.6,35.1,,76,125,18.6,20.3,,31,,11.6,23.02,0.427,69.271,18,70.099,23.2,,20,,,,,,,,37.8,,41.2,,,,,,,,,,,
1,전주,노인,일반,67,인바디,3등급,20180117,F,151.6,42.7,22.1,67.6,60.0,100.0,17.3,16.3,,,,13.7,,,,,,18.6,,,,,20,,115,5.5,22.81,40.5,,,,,,,,,,,,,
1,창원,성인,일반,47,관리자,참가증,20180117,F,154.9,59.7,33.9,80.4,76,126,21.5,26.2,,,,27.6,,,,,,24.9,13,18,15.15,158,,,,,,43.8,,31.1,,,,,,,,,,,
3,금천,노인,일반,79,관리자,참가증,20180117,F,145.8,49.4,40.6,72.8,78,114,13.6,14.9,,,,-8.1,,,,,,23.2,,,,,16,,49,7.32,31.53,30.1,,,,,,,,,,,,,
4,청주,성인,일반,50,인바디,참가증,20180117,F,156.8,53.4,36.5,75.0,84.0,126.0,23.5,24.9,,,,11.5,,,,,,21.7,11,12,15.95,136.0,,,,,,46.6,,30.2,,,,,,,,49.4,49.2,,
1,동구(광주),성인,일반,61,관리자,참가증,20180118,F,159.8,65,35.5,80,81,130,23.4,23.8,,,,15.6,,,,,,25.5,9,6,15.10,134,,,,,,36.6,,26.2,,,,,,,,,,,
1,노원,성인,일반,28,인바디,참가증,20180118,M,172.0,73.12,21.5,85.6,90.0,135.0,35.3,41.8,,,,13.5,,,,,,24.7,33,45,11.38,211.0,,,,,,57.1,,42.5,,,,,,,,,,,
3,금천,노인,일반,71,관리자,참가증,20180118,F,150.4,54.1,35.6,79.3,87,127,16,22.8,,,,8.5,,,,,,23.9,,,,,24,,156,6.16,24.07,42.1,,,,,,,,,,,,,
4,천안,노인,일반,73,인바디,참가증,20180118,F,152.4,51.36,35.4,75.7,78.0,128.0,20.8,24.8,,,,5.8,,,,,,22.1,,,,,16,575,,4.77,20.41,48.2,,,,,,,,,,,,,
3,화성,성인,일반,55,관리자,1등급,20180109,M,168.7,63.0,14.8,78.7,60,111,38.2,44.0,,,,14.4,,,,,,22.1,40,,10.57,229,,,,,,69.8,,,67,84,103,127,44.9,,,,,,
1,강릉,성인,일반,43,인바디,참가증,20180122,M,175.3,80.42,24.1,92.4,77.0,137.0,39.5,45.0,,,,4.5,,,,,,26.2,45,32,11.83,190.0,,,,,,55.9,,37.1,,,,,,,,,,,
1,안동,성인,출장,64,관리자,참가증,20180122,F,148.3,61.4,33.1,93,82,122,19.4,18.7,,,,6.2,,,,,,27.9,13,7,16.01,117,,,,,,31.5,,26.7,,,,,,,,,,,
17,청주,성인,일반,63,인바디,1등급,20180122,M,161.6,67.94,30.0,91.9,89.0,140.0,23.6,45.6,,,,21.2,,,,,,26.0,40,34,12.0,192.0,,,,,,67.1,,38.1,,,,,,,,50.1,49.1,,
1,광산,성인,일반,29,관리자,3등급,20180122,F,160,48.2,19,68.4,78,114,21.4,23.2,,,,18.8,,,,,,18.8,32,18,13.49,185,,,,,,48.1,,33.8,,,,,,,,,,,
1,금천,성인,일반,19,관리자,참가증,20180123,F,162.2,89.5,50.2,116.6,84,132,30.2,35.1,,,,2.8,,,,,,34.0,0,,15.74,112,,,,,,39.2,,,102,142,180,,25.7,,,,,,
1,노원,청소년,출장,18,관리자,3등급,20180123,M,176.8,69.1,10.2,73.1,87,141,35.9,37.4,,49,,18.4,16.16,0.750,52.704,7,53.026,22.1,,62,,,,,,,,54.1,,47.8,,,,,,,,,,,
1,천안,성인,일반,53,인바디,3등급,20180123,F,160.6,61.42,37.3,87.3,87.0,127.0,28.6,28.1,,,,14.8,,,,,,23.8,27,14,13.7,147.0,,,,,,46.5,,29.5,,,,,,,,,,,
1,동구(광주),성인,출장,59,관리자,3등급,20180123,F,154.5,52,27,70,76,134,30.1,29.2,,,,18.4,,,,,,21.8,10,17,17.38,108,,,,,,57.8,,31.6,,,,,,,,,,,
6,청주,노인,일반,71,인바디,참가증,20180123,M,152.8,58.28,30.3,78.1,78.0,145.0,26.1,29.0,,,,-2.7,,,,,,25.0,,,,,24,600,,5.1,22.4,49.7,,,,,,,,,,51.3,51.0,,
6,청주,노인,일반,70,인바디,3등급,20180123,F,152.7,64.78,41.0,87.1,78.0,123.0,25.4,29.9,,,,12.6,,,,,,27.8,,,,,23,583,,5.2,22.0,46.1,,,,,,,,,,54.2,53.3,,
1,동구(광주),성인,출장,38,관리자,참가증,20180123,M,166,75.5,30.8,85,80,141,35.1,41.7,,,,-11.7,,,,,,27.4,20,9,14.21,186,,,,,,55.2,,33.1,,,,,,,,,,,
1,창원,청소년,일반,15,관리자,3등급,20180117,F,160.6,64,33.6,83.1,73,121,24.2,29.3,,35,,14.3,20.41,0.403,44.391,7,44.713,24.8,,20,,,,,,,,45.7,,32.4,,,,,,,,,,,
4,천안,노인,출장,73,관리자,참가증,20180115,F,155.9,55,35.7,,70,120,21.9,20.2,,,,6.4,,,,,,22.6,,,,,17,502,,6.55,23.88,39.8,,,,,,,,,,,,,
1,전주,성인,일반,64,인바디,참가증,20180115,F,159.6,66.16,39.6,88.1,61.0,116.0,17.8,21.1,,,,21.2,,,,,,26.0,2,5,16.37,40,,,,,,31.8,,25.5,,,,,,,,,,,
1,노원,성인,일반,62,인바디,참가증,20180115,F,152.5,52.02,36.4,85.6,74.0,102.0,13.2,17.1,,,,9.7,,,,,,22.4,10,8,19.28,81.0,,,,,,32.8,,28.6,,,,,,,,,,,
3,청주,노인,일반,66,인바디,참가증,20180115,F,156.6,62.64,38.7,89.0,75.0,128.0,27.2,28.5,,,,9.6,,,,,,25.5,,,,,18,560,,5.1,23.7,45.4,,,,,,,,,,49.9,49.7,,
2,연수,성인,일반,22,관리자,2등급,20180115,F,162.8,58.2,33.2,,75,106,21.4,24.9,,,,26.1,,,,,,22.0,40,33,12.44,144,,,,,,42.7,,37.1,,,,,,,,,,,
1,천안,성인,출장,59,관리자,3등급,20180115,F,163.9,65.6,39.8,,81,119,23.7,28.9,,,,26.2,,,,,,24.4,10,11,15.05,117,,,,,,44.0,,27.7,,,,,,,,,,,
3,금천,노인,일반,76,관리자,3등급,20180115,F,146.3,59.1,41.4,82.1,88,137,16.5,15.2,,,,11.5,,,,,,27.6,,,,,22,,98,6.12,28.59,27.9,,,,,,,,,,,,,
3,금천,노인,일반,69,관리자,3등급,20180115,M,167.3,72.2,28.1,90.2,77,133,35.1,30.4,,,,11.3,,,,,,25.8,,,,,26,,141,5.33,18.15,48.6,,,,,,,,,,,,,
7,달서,성인,일반,19,관리자,참가증,20180115,M,176,81.7,13.4,78.3,79,115,35,35.8,,,,8,,,,,,26.4,52,,9.87,234,,,,,,43.8,,,70,101,133,159,44.1,,,,,,
3,천안,노인,출장,70,관리자,1등급,20180116,F,159,57.2,35,,74,128,23.8,24,,,,19.7,,,,,,22.6,,,,,20,600,,4.16,18.36,41.9,,,,,,,,,,,,,
3,금천,성인,일반,51,관리자,참가증,20180116,F,149.6,61,38.3,86.4,72,123,21.1,23.9,,,,14.8,,,,,,27.3,1,,15.83,127,,,,,,39.1,,,75,120,157,,29.4,,,,,,
3,의정부,성인,출장,57,관리자,2등급,20180117,M,160,61,23.3,,92,149,33.5,40.6,,,,16.2,,,,,,23.8,33,34,11.11,203,,,,,,66.5,,39.7,,,,,,,,,,,
6,남원,노인,일반,72,관리자,참가증,20180123,F,160.3,58.4,34.4,87,83,131,23.7,24.4,,,,16.6,,,,,,22.7,,,,,13,,108,5.97,33.62,41.7,,,,,,,,,,,,,
1,천안,노인,일반,73,인바디,참가증,20180123,F,153.8,57.56,37.7,83.1,88.0,159.0,21.7,26.2,,,,8.0,,,,,,24.3,,,,,22,489,,6.56,27.12,45.5,,,,,,,,,,,,,
13,마포,성인,일반,25,관리자,1등급,20180123,F,174.5,71,24.8,,80,120,33.3,35.2,,,,38,,,,,,23.3,52,45,10.22,210,,,,,,49.5,,38.8,,,,,,,,,,,
5,오산,성인,일반,35,인바디,1등급,20180123,M,167.3,68.3,17.6,81.3,,,50.5,53.1,,,,26.9,,,,,,24.4,79,91,8.73,254.0,,,,,,77.7,,53.5,,,,,,,,,,,
1,사천,노인,출장,70,관리자,3등급,20180125,F,157.1,63.5,44.3,,80,120,11.3,20.7,,,,14,,,,,,25.7,,,,,14,,104,6.25,25.27,32.5,,,,,,,,,,,,,
2,마포,노인,출장,81,관리자,2등급,20180125,F,148.3,56.4,43,,65,123,18.9,21.6,,,,18,,,,,,25.6,,,,,17,,87,6.01,25.59,38.2,,,,,,,,,,,,,
2,마포,노인,출장,74,관리자,2등급,20180125,M,164,68,26.5,,79,149,34.3,30.4,,,,9,,,,,,25.3,,,,,27,,123,4.94,20.75,50.4,,,,,,,,,,,,,
1,마포,노인,출장,73,관리자,참가증,20180125,M,158.2,62.6,27.8,,98,149,24.6,21.4,,,,0,,,,,,25.0,,,,,21,,129,5.35,27.57,39.2,,,,,,,,,,,,,
1,마포,노인,출장,71,관리자,참가증,20180125,M,154.7,61.6,33.3,,81,138,31.8,30.7,,,,9,,,,,,25.7,,,,,21,,85,4.88,24.31,51.6,,,,,,,,,,,,,
3,마포,노인,출장,75,관리자,3등급,20180125,F,151.2,57,40.4,,85,152,16,17.4,,,,20,,,,,,24.9,,,,,29,,101,5.12,22.63,30.5,,,,,,,,,,,,,
3,순천,노인,일반,66,인바디,참가증,20180125,F,169.9,71.56,41.0,97.8,69.0,130.0,23.8,27.9,,,,10.9,,,,,,24.8,,,,,20,,118,5.7,26.8,38.9,,,,,,,,,,,,,
3,순천,노인,일반,69,인바디,참가증,20180125,M,167.1,71.08,38.9,95.2,69.0,140.0,23.7,30.7,,,,-11.1,,,,,,25.5,,,,,12,,80,7.6,28.6,43.1,,,,,,,,,,,,,
1,마포,노인,출장,73,관리자,2등급,20180125,F,155.4,61.1,34.7,,78,142,22.9,24.7,,,,24,,,,,,25.3,,,,,20,,100,4.84,21.03,40.4,,,,,,,,,,,,,
2,동구(광주),성인,일반,61,관리자,참가증,20180125,M,154.6,54.9,33,79,79,132,23.1,21.9,,,,17.2,,,,,,23.0,11,6,16.87,119,,,,,,42.0,,33.8,,,,,,,,,,,
4,나주,성인,일반,19,관리자,3등급,20180125,M,178.4,66.3,15,77.5,74,118,32.6,35,,,,31.4,,,,,,20.8,63,70,10.3,228,,,,,,52.7,,50,,,,,,,,,,,
2,나주,성인,일반,19,관리자,3등급,20180125,M,167.7,67.4,19.6,80.5,85,116,36.7,42.5,,,,7.6,,,,,,24.0,42,47,10.5,191,,,,,,63.0,,44.7,,,,,,,,,,,
3,나주,성인,일반,19,관리자,참가증,20180125,M,169.4,83.7,34.6,92.1,79,118,26.8,39,,,,22,,,,,,29.2,58,56,11.2,214,,,,,,46.5,,44.4,,,,,,,,,,,
6,청주,노인,일반,73,인바디,2등급,20180125,M,158.1,51.32,21.8,76.6,74.0,118.0,37.7,37.9,,,,8.1,,,,,,20.5,,,,,25,645,,5.3,20.6,73.8,,,,,,,,,,45.3,45.0,,
10,청주,노인,일반,73,인바디,3등급,20180125,F,154.7,56.62,35.3,84.2,84.0,158.0,23.7,26.0,,,,11.9,,,,,,23.7,,,,,25,635,,5.2,20.6,45.9,,,,,,,,,,48.5,47.7,,
1,청주,성인,일반,52,인바디,참가증,20180125,F,153.7,67.18,49.0,93.4,95.0,139.0,20.9,20.1,,,,-10.3,,,,,,28.4,3,9,16.14,117.0,,,,,,31.1,,26.9,,,,,,,,52.4,52.5,,
3,남원,노인,일반,69,관리자,참가증,20180125,F,159.4,54.1,26.3,80.2,74,123,21.1,21.8,,,,20,,,,,,21.3,,,,,15,,103,6.77,27.60,40.2,,,,,,,,,,,,,
1,사천,성인,일반,30,인바디,참가증,20180123,F,168.5,63.66,35.0,84.6,76.0,118.0,21.3,25.6,,,,0.5,,,,,,22.4,23,,15.58,150.0,,,,,,40.2,,,75,99,128,,37.5,,,,,,
1,청주,성인,일반,41,인바디,참가증,20180123,F,158.2,61.76,39.5,82.1,92.0,145.0,26.8,30.5,,,,14.3,,,,,,24.7,17,10,15.28,116.0,,,,,,49.3,,28.6,,,,,,,,52.1,52.2,,
1,KSPO송파,성인,일반,53,인바디,참가증,20180124,F,156.7,60.6,35.1,86.0,82.0,125.0,19.6,17.5,,,,25.0,,,,,,24.7,26,9,14.95,134.0,,,,,,32.3,,28.0,,,,,,,,,,,
1,동구(광주),성인,일반,54,관리자,참가증,20180124,F,155.2,53.8,32.7,68,91,128,20.4,20.47,,,,14.3,,,,,,22.3,32,7,14.87,111,,,,,,38.0,,28.5,,,,,,,,,,,
1,마포,성인,일반,44,관리자,참가증,20180124,M,171.4,69.6,24.8,,82,122,26.2,29,,,,8.4,,,,,,23.7,39,32,11.41,151,,,,,,41.6,,38.8,,,,,,,,,,,
1,마포,성인,일반,21,인바디,참가증,20180124,M,170.8,65.38,16.0,79.4,78.0,130.0,35.0,40.6,,,,5.6,,,,,,22.4,0,35,13.06,166.0,,,,,,62.0,,41.9,,,,,,,,,,,
3,남원,노인,일반,73,관리자,참가증,20180124,F,155.8,68.6,37.3,92.8,85,144,24.1,26.5,,,,20.6,,,,,,28.3,,,,,13,,96,6.21,34.64,38.6,,,,,,,,,,,,,
1,제주,성인,일반,35,관리자,참가증,20180124,M,179.8,65,12.4,79.1,79,109,51.6,56,,,,13.5,,,,,,20.1,36,22,10.91,212,,,,,,86.1,,37.6,,,,,,,,,,,
13,청주,성인,일반,50,인바디,참가증,20180124,F,163.2,54.62,37.6,78.9,71.0,113.0,23.2,24.6,,,,10.7,,,,,,20.5,27,16,15.11,132.0,,,,,,45.0,,31.3,,,,,,,,48.7,49.2,,
1,마포,성인,일반,39,관리자,참가증,20180124,F,159.6,65.9,39.4,,80,143,19.2,21.3,,,,18.7,,,,,,25.9,15,,13.47,142,,,,,,32.3,,,,,,,,96,34.7,,,,
8,청주,성인,일반,47,인바디,참가증,20180124,F,153.9,59.46,40.4,86.3,83.0,110.0,26.1,28.5,,,,18.7,,,,,,25.1,20,14,13.61,152.0,,,,,,47.9,,29.9,,,,,,,,51.4,50.7,,
3,청주,성인,일반,59,인바디,참가증,20180125,F,156.8,68.0,43.5,95.9,79.0,139.0,25.6,26.1,,,,14.9,,,,,,27.7,19,14,15.56,117.0,,,,,,38.3,,28.1,,,,,,,,52.4,52.0,,
1,달서,성인,일반,60,인바디,3등급,20180125,M,167.9,66.54,23.3,82.7,97.0,130.0,39.8,36.2,,,,8.0,,,,,,23.6,19,,11.96,184.0,,,,,,59.8,,,80,107,125,162,37.0,,,,,,
