TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,PRES_NOTE,TEST_SEX
3,의정부,성인,일반,51,관리자,참가증,20181214,"본운동:달리기,계단 뛰어 오르기,수영",F
2,서초,성인,일반,56,관리자,참가증,20181217,"준비운동:저항밴드 운동  루틴프로그램,정적 스트레칭  루틴프로그램",M
1,순천,성인,일반,50,인바디,3등급,20181227,"준비운동:걷기 / 본운동:달리기,배스트레칭 / 마무리운동:전신 루틴 스트레칭",M
1,노원,노인,출장,65,관리자,3등급,20181214,"준비운동:의자 앞에서 앉았다 일어서기,몸통 들어올리기,비복근 스트레칭,실내 자전거타기,트레드밀에서 걷기,수영",F
1,노원,성인,일반,23,인바디,참가증,20181221,"본운동:엉덩이 스트레칭,하지 루틴 스트레칭2,전신 루틴 스트레칭,가슴/어깨 앞쪽 스트레칭,넙다리 뒤쪽 스트레칭",F
1,부천,노인,일반,74,관리자,참가증,20181221,준비운동:상지 루틴 스트레칭 / 본운동:하지 루틴 스트레칭1,M
1,안동,노인,출장,82,관리자,2등급,20181212,"본운동:물속에서 걷기,아쿠아로빅-물당기기/밀기,아쿠아로빅-물누르기/올리기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기 ",F
2,노원,성인,일반,60,인바디,참가증,20181217,"본운동:비복근 스트레칭,넙다리 뒤쪽 스트레칭,하지 루틴 스트레칭2,엉덩이 스트레칭,넙다리 안쪽 스트레칭,목 스트레칭",M
1,달서,성인,일반,33,인바디,참가증,20181219,"준비운동:팔벌려뛰기,앉았다 일어서기,스텝퍼 뛰어서 오르내리기,팔굽혀펴기,무릎 높여 제자리 달리기,한발 앞으로 내밀고 앉았다 일어서기,스텝퍼 옆으로 뛰어넘기,물병 옆으로 들어올리기",F
2,노원,성인,일반,38,관리자,참가증,20181206,"본운동:걷기,수영,엎드려 버티기,누워서 엉덩이 들어올리기,의자 앞에서 앉았다 일어서기",F
1,노원,성인,일반,27,인바디,3등급,20181228,"본운동:실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기,수영,조깅",M
1,달서,성인,출장,49,관리자,참가증,20181204,준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:맨몸운동  루틴프로그램 / 마무리운동:전신 루틴 스트레칭,F
3,사상,성인,일반,44,관리자,2등급,20181215,"본운동:윗몸올리기 ,팔굽혀펴기,앉았다 일어서기,버피운동,엎드려 버티기",M
2,강릉,성인,일반,62,관리자,참가증,20181217,"준비운동:걷기,서서 뒤꿈치 들기,윗몸 일으키기,정적 스트레칭  루틴프로그램",M
2,화성,성인,일반,53,관리자,참가증,20181218,"본운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭,허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭",F
1,KSPO송파(출장A),성인,출장,20,관리자,참가증,20181221,"준비운동:팔 교대로 올리기,옆으로 누워 가슴 열기,가슴 스트레칭,옆으로 누워 폼롤러 굴려주기,폼롤러 앞으로 굴리기,폼롤러 밀며 몸 앞으로 숙이기 / 본운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭 ,짐볼을 이용한 동적 루틴 스트레칭 / 마무리운동:동적 스트레칭 루틴프로그램",M
2,사상,성인,일반,37,인바디,3등급,20181228,"본운동:팔벌려뛰기,버피운동,달리기,수영",M
1,의정부,성인,일반,56,관리자,참가증,20181210,"본운동:윗몸올리기 ,짐볼 윗몸올리기,누워서 다리 들어올리기",M
18,곡성,노인,일반,71,관리자,1등급,20181214,"본운동:누워서 전신 뻗기,양팔 벌려 전신 비틀기,깍지 끼고 상체 숙이기",F
1,노원,노인,출장,81,관리자,2등급,20181214,"본운동:밴드 걸고 누워서 다리 들어올리기,밴드 걸고 앉아서 발등 굽힘,몸통 들어올리기,엎드려 양팔 및 다리 들어올리기",M
1,노원,노인,일반,74,인바디,참가증,20181217,"본운동:비복근 스트레칭,엉덩이 스트레칭2,내전근 스트레칭,목 스트레칭,몸통 비틀기,대퇴이두근 스트레칭",M
1,노원,성인,출장,19,관리자,참가증,20181210,"본운동:걷기,수영,엎드려 버티기,누워서 엉덩이 들어올리기,의자 앞에서 앉았다 일어서기",M
3,달서,성인,일반,55,인바디,2등급,20181219,"준비운동:자가근막이완술 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,저항밴드 운동  루틴프로그램,골다공증을 위한 심폐지구력 운동,전신 루틴 스트레칭",F
11,KSPO송파,노인,일반,78,관리자,1등급,20181221,준비운동:전신 루틴 스트레칭,M
1,노원,노인,출장,65,관리자,1등급,20181214,"본운동:밴드 걸고 누워서 다리 들어올리기,밴드 걸고 앉아서 발등 굽힘,몸통 들어올리기,엎드려 양팔 및 다리 들어올리기",F
1,충주,청소년,출장,18,관리자,참가증,20181210,준비운동:동적 스트레칭 루틴프로그램 / 본운동:맨몸운동  루틴프로그램 / 마무리운동:정적 스트레칭  루틴프로그램,M
1,남구(울산),노인,출장,67,관리자,참가증,20181211,"본운동:실외 자전거타기,실내 자전거타기,트레드밀에서 걷기,수영",M
1,KSPO송파,청소년,일반,13,관리자,참가증,20181212,준비운동:전신 루틴 스트레칭,M
1,의정부,청소년,출장,14,관리자,참가증,20181206,"본운동:정적 스트레칭  루틴프로그램,팔굽혀 펴기,조깅",M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,"본운동:실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기,수영,걷기,조깅",M
3,곡성,노인,일반,84,관리자,3등급,20181210,"본운동:아쿠아로빅,수영,고정식 트레드밀에서 걷기,걷기",M
2,의정부,청소년,출장,15,관리자,2등급,20181206,"본운동:정적 스트레칭  루틴프로그램,팔굽혀 펴기,조깅",M
2,금천,성인,일반,57,관리자,3등급,20181210,"본운동:팔굽혀 펴기,바로서서 상체 숙이기,소파를 이용한 윗몸올리기,팔굽혀펴기,엎드려 버티기,네발기기 자세로 팔 다리 들기,네발기기 자세에서 다리 위로 뻗어올리기,앉았다 일어서기",F
1,남구(울산),노인,출장,70,관리자,참가증,20181210,"본운동:바벨 잡고 들어올리기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기 ,공 잡고 들어올리기,물병 들고 한발 앞으로 내밀고 앉았다 일어서기,목봉잡고 앉았다 일어나기",M
1,남원,성인,일반,37,관리자,3등급,20181212,"본운동:조깅,자전거타기,줄넘기 운동,수영,맨몸운동  루틴프로그램",F
2,남구(울산),성인,일반,21,관리자,참가증,20181211,"본운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭1,상지 루틴 스트레칭",F
1,의정부,청소년,출장,15,관리자,3등급,20181204,"본운동:정적 스트레칭  루틴프로그램,팔굽혀 펴기,조깅",M
