TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,PRES_NOTE,TEST_SEX
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,정읍,성인,일반,26,,3등급,20210503,"본운동:서서 균형잡으며 몸통 회전하기,옆으로 펀치하기,버피운동",M
1,강릉,성인,일반,38,관리자,참가증,20210503,"준비운동:달리기,윗몸올리기 ,엎드려 버티기,옆으로 누워 버티기,누워서 다리 들어올리기,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
2,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,KSPO대구(출장B),성인,출장,34,관리자,참가증,20210503,"준비운동:유산소 운동 전 동적 루틴 스트레칭,저항밴드 운동  루틴프로그램,고혈압환자_심폐지구력운동,전신 루틴 스트레칭",M
3,강릉,성인,일반,44,관리자,참가증,20210503,"준비운동:달리기,윗몸올리기 ,엎드려 버티기,옆으로 누워 버티기,누워서 다리 들어올리기,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭",M
3,포천,청소년,일반,17,,3등급,20210503,"준비운동:몸통 들어올리기,메디신 볼 잡고 팔굽혀펴기,볼 잡고 점프하기,바로서서 상체 숙이기,누워 다리 들어올리기,몸통 비틀기,팔 당기기,사이드 지그재그 뛰기,순간반응 콘 찍기",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
2,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
2,서대문,노인,일반,69,,참가증,20210503,"준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭",M
1,미추홀,성인,일반,37,,참가증,20210503,"준비운동:걷기 / 본운동:스텝퍼 뛰어서 오르내리기,스텝퍼 뛰어서 넘어가기,스텝퍼 옆으로 뛰어넘기,목 스트레칭,등/어깨 뒤쪽 스트레칭",M
4,서초,노인,일반,78,관리자,1등급,20210503,"준비운동:좌식생활자를 위한 동적 루틴 스트레칭  / 본운동:계단 올라갔다 내려오기,조깅,팔굽혀 펴기,바로서서 상체 숙이기,앉았다 일어서기 / 마무리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,구미,성인,일반,19,관리자,3등급,20210517,"본운동:달리기,실내 자전거타기,줄넘기,계단 올라갔다 내려오기",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,동작,유소년,출장,11,관리자,참가증,20210513,"준비운동:훌라후프하며 앞으로 가기,팔꿈치-무릎 교차 닿기,앞발 의자 올려 굽히기,다리 굽혀(W자) 상체 뒤로 눕기,앉아서 한 발 앞으로 굽히기,다리 모아 뒤로 눕기",F
1,동작,유소년,출장,11,관리자,참가증,20210513,"준비운동:엎드려 상체 들어올리기,다리 앞뒤로 벌려 굽혔다 펴기,다리 모았다 벌려 뛰기,한 발 무릎위 올려차기,한 발 뒤로 빼고 앞으로 굽히기,누워서 굽힌 다리 펴기,S자 달리기",F
1,광주,성인,일반,19,관리자,참가증,20210528,"준비운동:자가근막이완술 루틴 스트레칭 / 본운동:팔굽혀 펴기,턱걸이,바벨 끌어당기기,매달려서 다리 들기 / 마무리운동:상지 루틴 스트레칭,동적 스트레칭 루틴프로그램",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
2,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,KSPO송파(출장A),유소년,출장,11,관리자,3등급,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",F
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:정적 스트레칭  루틴프로그램 / 본운동:앉았다 일어서기,앞굽이 앉았다 일어서기,버피 테스트,팔굽혀 펴기 / 마무리운동:정적 스트레칭  루틴프로그램",F
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:정적 스트레칭  루틴프로그램 / 본운동:걷기,조깅 / 마무리운동:정적 스트레칭  루틴프로그램",F
1,KSPO송파(출장A),유소년,출장,11,관리자,2등급,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",M
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",F
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:정적 스트레칭  루틴프로그램 / 본운동:걷기,조깅 / 마무리운동:정적 스트레칭  루틴프로그램",M
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",F
1,KSPO송파(출장A),유소년,출장,11,관리자,3등급,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",F
1,화성,청소년,일반,18,관리자,참가증,20210527,"준비운동:전신 루틴 스트레칭 / 본운동:맨몸운동  루틴프로그램,실내 자전거타기,트레드밀에서 걷기,줄넘기,수영 / 마무리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭",M
3,청주,성인,일반,19,관리자,참가증,20210527,"준비운동:목 스트레칭,가슴/어깨 앞쪽 스트레칭,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 본운동:줄넘기,수영,달리기,실내 자전거타기",M
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",M
1,KSPO송파(출장A),유소년,출장,11,관리자,참가증,20210514,"준비운동:맨몸운동  루틴프로그램,동적 스트레칭 루틴프로그램,조깅,줄넘기 운동",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,무안,유소년,출장,12,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,구미,성인,출장,39,관리자,3등급,20210526,"본운동:달리기,실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭,엉덩이 스트레칭",M
5,남구(부산),성인,일반,20,관리자,참가증,20210528,"준비운동:팔굽혀 펴기,뒤로 팔굽혀펴기,턱걸이,버피 테스트,앉았다 일어서기,앞굽이 앉았다 일어서기,누워서 다리 들어올리기,윗몸올리기 ,엎드려 버티기",F
2,동작,청소년,일반,18,관리자,참가증,20210528,"준비운동:실외 자전거타기,앉아서 뒤로 당기기,몸통 옆으로 굽히기,네발기기 자세에서 손바닥으로 바닥밀기,앉았다 일어서면서 점프하기,자가근막이완술 루틴 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210504,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
2,동구(인천),성인,출장,55,관리자,2등급,20210525,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
1,무안,유소년,출장,11,관리자,참가증,20210514,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
2,청주,성인,일반,19,관리자,3등급,20210525,"준비운동:목 스트레칭,가슴/어깨 앞쪽 스트레칭,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 본운동:줄넘기,수영,달리기,실내 자전거타기",F
1,무안,유소년,출장,12,관리자,참가증,20210504,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
1,곡성,유소년,일반,12,관리자,참가증,20210525,"본운동:제자리 뛰기,엎드려 무릎 연속 차기,왕복달리기,1단 줄넘기,계단 오르기,박스 오르내리기,다리 모았다 벌려 뛰기,박스 옆으로 번갈아 뛰기,한 발 무릎위 올려차기",M
2,동구(인천),성인,출장,50,관리자,참가증,20210526,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
1,KSPO송파(출장A),청소년,출장,16,관리자,참가증,20210526,"본운동:전신 루틴 스트레칭,자가근막이완술 루틴 스트레칭",M
1,무안,유소년,출장,12,관리자,참가증,20210504,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",M
1,KSPO송파(출장A),청소년,출장,16,관리자,참가증,20210526,"본운동:시소우,나무자세,메디신 볼 잡고 런지하며 상체비틀기,볼 잡고 점프하기,빠르게 무릎들어 뛰기,팔다리 교차 버티기,V자 싸이클,줄넘기 운동",M
1,남구(울산),청소년,일반,18,관리자,2등급,20210526,준비운동:자가근막이완술 루틴 스트레칭,M
1,동구(인천),성인,출장,41,관리자,2등급,20210525,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
3,곡성,성인,일반,19,관리자,1등급,20210506,"본운동:사다리 안팎 뛰기,계단 한발 뛰기,사다리 옆으로 발 옮기기,사다리 좌우 뛰기",F
2,동구(인천),성인,출장,37,관리자,2등급,20210525,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
2,동구(인천),성인,출장,44,관리자,참가증,20210518,"준비운동:자가근막이완술 루틴 스트레칭 / 본운동:매달려서 다리 들기,파워클린 / 마무리운동:전신 루틴 스트레칭",M
2,동구(인천),성인,출장,27,관리자,3등급,20210517,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
1,무안,유소년,출장,12,관리자,참가증,20210504,"준비운동:동적 스트레칭 루틴프로그램 / 본운동:두발모아 걷기,한 칸 건너뛰며 걷기,달리기,줄넘기,줄넘기 운동 / 마무리운동:나비자세,몸통 스트레칭,옆구리 스트레칭",F
2,동구(인천),성인,출장,43,관리자,참가증,20210517,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
2,동구(인천),성인,출장,37,관리자,1등급,20210517,"준비운동:몸 기울이기/회전하기,목 스트레칭 / 본운동:실내 자전거타기,트레드밀에서 걷기,줄넘기 / 마무리운동:발 닿기,몸 기울이기/회전하기",M
2,동구(인천),성인,출장,44,관리자,2등급,20210517,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
1,강북,성인,일반,47,,2등급,20210518,"준비운동:하지 루틴 스트레칭2,상지 루틴 스트레칭",M
1,삼척,청소년,출장,13,관리자,참가증,20210510,"준비운동:전신 루틴 스트레칭 / 본운동:의자에 앉아 물병 들고 몸통 돌리기,팔꿈치 고정 후 벌리기,양팔 크게 벌리기,앉았다 일어서기 / 마무리운동:전신 루틴 스트레칭",M
2,동구(인천),성인,출장,36,관리자,3등급,20210517,"준비운동:계단 올라갔다 내려오기 / 본운동:계단 올라갔다 내려오기,스텝퍼 오르내리기,뒤꿈치 들기 / 마무리운동:계단 올라갔다 내려오기",M
